,SETTD,PROFILEAREA,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
317,08/09/2016,CITIPOWER,5158474.609,94275.252,83675.527,76160.979,70690.618,67009.818,64615.025,63267.492999999995,62326.653,62361.995,63019.462,66202.37599999999,71656.464,84401.006,99887.104,110506.011,118278.405,120778.866,119931.117,121587.951,121607.101,122834.866,124437.815,124549.325,123369.275,122246.05,120858.73,121035.046,120443.246,119883.99,119456.57400000001,118655.763,120017.595,121001.19699999999,122452.88900000001,124585.94900000001,129220.44699999999,135290.091,138210.598,135984.49599999998,133170.674,128551.925,124406.17599999999,119428.975,113848.134,110397.88900000001,109427.487,109165.576,103304.60800000001,MRIM
318,09/09/2016,CITIPOWER,5369716.632999999,90718.028,80976.933,73214.276,68014.899,64306.122,62217.855,60873.46400000001,59932.309,59866.73,60531.597,63114.865999999995,67722.58,78697.296,93616.76199999999,106094.35,117337.771,123213.603,124993.94900000001,128543.306,129129.57800000001,129760.39199999999,130659.355,131230.733,130855.291,131651.211,132038.875,132943.59,132418.064,131308.60199999998,130476.962,130166.528,131220.892,133124.168,134860.768,137853.02300000002,139551.908,141896.513,143576.951,140760.333,136433.406,131925.081,127977.365,124632.70300000001,119060.12599999999,118223.94699999999,118369.625,119441.955,114181.992,MRIM
319,10/09/2016,CITIPOWER,5238885.211,101522.45300000001,90597.585,81758.556,75778.799,71716.078,68850.896,66969.231,66016.584,65332.187000000005,65419.67,66686.944,68412.787,72615.93,79014.658,83640.634,92350.214,100808.80300000001,108049.825,114569.59599999999,118595.841,123161.064,124342.045,125166.04400000001,123636.871,123069.90400000001,122899.451,123624.795,123499.70300000001,121319.257,119186.12400000001,116344.442,114796.75099999999,114431.311,120434.383,127911.087,135766.818,145179.47199999998,149538.672,147859.749,144141.613,139718.96,135916.036,131810.423,126560.30300000001,124817.095,125739.04,127338.89199999999,121967.635,MRIM
320,11/09/2016,CITIPOWER,5234440.666,110831.034,100486.045,91377.63699999999,84560.796,79644.38900000001,76405.715,74013.59700000001,72643.504,71844.443,71572.292,72015.286,73414.921,77000.372,81738.13,83849.713,89860.498,95769.629,99660.84199999999,102954.397,104418.633,106147.48,107674.46800000001,109063.341,109912.649,110514.487,110326.67300000001,111154.95800000001,110956.97300000001,112158.42,115302.397,118958.29800000001,119781.786,118435.156,121103.07800000001,129053.519,136805.958,147437.383,156720.668,158059.77800000002,155092.969,151591.76,147871.741,141623.76,132747.93300000002,126194.388,121537.031,119995.09800000001,114156.64300000001,MRIM
321,12/09/2016,CITIPOWER,6382632.865,102009.99,92280.35,83888.39,77760.492,73458.185,70854.683,69432.97200000001,68431.74,68309.44099999999,69010.953,72688.938,79055.466,93757.523,112520.98300000001,127395.823,141448.143,148359.725,150743.917,155015.586,155652.99599999998,156899.91199999998,158651.582,157409.66,157420.245,157301.219,155431.652,154455.044,153656.598,153581.844,151375.888,149190.59699999998,148394.365,146347.27599999998,151114.429,157734.37300000002,164786.702,174116.82,182110.03699999998,181552.25,178510.755,173609.16600000003,168395.85,160849.239,150240.514,141395.012,133972.355,129786.263,122266.92199999999,MRIM
322,13/09/2016,CITIPOWER,6826756.447000001,109771.075,98563.582,89888.913,83473.782,79277.482,76327.605,74619.985,73517.631,73414.149,73970.40299999999,77426.29400000001,84128.67,99266.808,119359.759,135676.60199999998,151103.38,158695.14,160489.76,165560.573,168169.76,171263.475,171789.46399999998,171386.732,172067.275,173696.71899999998,173262.448,173976.391,171930.39899999998,169126.122,166333.193,164274.869,165689.0,165800.041,168439.62,171287.633,176199.447,182690.669,187472.371,186548.79,183359.77300000002,177530.265,172011.73899999997,164910.282,154211.888,144886.397,137488.7,132718.935,123702.457,MRIM
323,14/09/2016,CITIPOWER,6404837.385,110231.212,98302.148,89279.007,82923.238,78598.386,75642.145,73802.466,72799.305,72627.448,73445.17599999999,77196.855,83729.431,98783.57400000001,117668.351,133679.483,150494.50699999998,157963.97699999998,157887.747,155311.423,154735.298,150636.215,146299.417,142485.612,143083.916,145423.969,142153.35,143784.265,141343.328,140642.247,139396.809,138336.404,140502.471,145715.978,153268.736,159409.649,166529.21,174040.792,182107.738,182927.21600000001,180742.16600000003,176265.379,172030.065,166271.962,157520.60199999998,149483.881,142862.614,137599.937,128872.28,MRIM
324,15/09/2016,CITIPOWER,6801459.485,115284.398,103417.579,93928.42800000001,87298.713,82559.696,79580.438,77849.812,76523.38900000001,76560.79400000001,77344.854,81040.19099999999,87677.161,103569.165,123689.36,138861.884,154604.019,159628.374,157589.515,158650.956,157560.143,156935.489,157357.423,158997.16199999998,157922.825,157943.049,156646.645,162928.885,164803.064,164971.457,165264.375,164384.131,165896.012,167910.34,171449.663,173533.59399999998,176978.193,182946.56600000002,188189.44,187093.455,183556.39399999997,178898.997,174248.95,167921.866,159350.87,150153.739,143529.532,138655.41,129773.09,MRIM
325,16/09/2016,CITIPOWER,6278555.313999999,116356.325,104614.425,94930.929,87983.53199999999,83415.287,80235.227,78357.641,77433.798,77340.754,78025.359,81477.453,88297.931,103677.204,122683.433,136689.49300000002,149301.686,154412.343,154788.084,154259.008,151100.136,150156.97,148268.175,149898.518,149309.506,148541.81699999998,142311.122,140883.15,140081.428,138433.573,138617.759,140045.281,141492.675,142448.862,143706.453,149217.49300000002,154861.326,159618.624,163187.24599999998,160869.889,157712.468,154376.238,151375.858,147669.767,142129.29,140431.753,139095.893,137746.647,130687.485,MRIM
326,17/09/2016,CITIPOWER,4977639.321,116940.12800000001,104587.695,94956.75,87653.274,82546.962,78919.523,76431.957,74743.496,73858.327,73885.16,74921.022,77106.914,81577.022,87509.521,91087.487,98882.97300000001,106506.049,109527.52699999999,112152.364,113413.51199999999,113931.045,111757.85800000001,109736.51800000001,107256.849,105092.338,103130.683,102814.436,100620.67199999999,98500.49699999999,97762.92300000001,97935.19699999999,98576.479,101630.094,104633.844,108815.18699999999,114431.554,125374.785,133779.051,133916.61,130940.198,128127.20800000001,124849.038,121470.05699999999,116765.097,115940.149,117405.9,119690.835,115546.556,MRIM
327,18/09/2016,CITIPOWER,5537244.106000001,104699.724,94467.17300000001,85694.79699999999,78904.814,74190.478,70731.104,68436.148,67061.978,66261.478,66401.933,66894.546,68008.29400000001,71109.642,74981.758,77614.286,84877.62,93316.714,101074.383,109164.241,114327.75,118985.605,122976.895,125453.776,126353.005,128675.421,128875.035,130342.655,129531.849,128917.20300000001,129293.287,129655.129,129975.205,129053.719,132857.217,139694.039,149666.152,161452.22699999998,169838.42899999997,170769.047,168000.241,164752.294,160539.671,154030.025,145096.36,138272.177,132913.554,130268.219,122786.80900000001,MRIM
328,19/09/2016,CITIPOWER,6045976.335,110999.086,99908.082,90803.254,83976.18199999999,79423.73599999999,76442.08,74444.522,73431.98700000001,73539.056,74061.578,77243.15299999999,83346.40299999999,98062.088,115634.68800000001,129201.34199999999,141776.981,148129.31,147890.116,147035.428,144897.646,145416.827,146562.976,145884.204,143134.372,140872.876,139251.468,140186.686,139203.608,136370.804,132035.014,129936.105,130638.65400000001,128336.659,129485.555,132187.24599999998,137427.606,148790.967,162741.918,166249.68,165428.01,162244.62900000002,158805.721,153138.77800000002,144609.774,137119.389,131637.858,127948.537,120083.696,MRIM
329,20/09/2016,CITIPOWER,5687424.699,107029.37800000001,95898.28300000001,87252.726,80982.83099999999,76913.053,74061.568,72448.533,71529.571,71619.29,72461.853,75881.78,82985.894,97144.838,114647.929,125431.806,134529.635,138193.832,137855.4,137103.051,134539.836,133362.168,131046.48599999999,129684.21800000001,128126.685,127827.144,127264.599,127199.96699999999,126254.275,126047.70800000001,124512.306,123005.289,121487.085,122872.606,124844.101,127865.01699999999,130785.174,141145.21300000002,153503.188,155431.59,154241.053,150585.047,147408.46,141679.443,133969.428,128331.759,124280.20300000001,121615.884,114537.516,MRIM
330,21/09/2016,CITIPOWER,5996360.06,101549.415,90817.05099999999,82614.146,76346.613,72386.724,69922.869,68178.815,67074.856,66928.469,67796.30099999999,70856.44099999999,76936.247,90618.52,107104.743,120555.90400000001,135241.908,144066.541,147567.663,149464.553,148105.207,149781.024,150378.115,148912.459,145064.143,142546.595,141130.82,142293.134,140754.366,138339.101,136572.34900000002,135441.742,135012.232,140404.064,145864.165,146017.363,148817.587,155711.041,164320.575,165698.024,162918.364,158543.843,154395.93,148222.736,139970.106,133139.36800000002,127961.21699999999,125546.616,118469.995,MRIM
331,22/09/2016,CITIPOWER,6326647.929,105429.74900000001,94775.27900000001,86272.87199999999,80163.907,75888.985,73230.267,71595.27900000001,70794.02,70628.937,71569.65299999999,74681.882,81133.386,95176.935,112114.727,125952.31,140104.5,148714.314,152333.37900000002,158112.275,158678.432,160369.631,159376.794,156969.578,154438.186,154166.989,151836.829,149820.65099999998,147729.27800000002,147388.869,145645.667,145310.258,144598.429,144882.543,147523.988,150829.37699999998,156967.839,164947.726,174098.043,174256.91,171747.96600000001,168675.329,164552.396,158053.309,149435.762,141893.735,136579.978,132721.61,124479.171,MRIM
332,23/09/2016,CITIPOWER,5757050.511,111349.739,99309.12400000001,90459.788,83660.076,79140.128,76146.48,74484.129,73106.027,73028.631,73577.507,76505.88,82737.011,95942.523,111980.56300000001,122616.84300000001,133157.44199999998,140821.425,145194.081,147545.922,147187.36800000002,148282.464,147500.24,145572.707,142118.215,138153.168,134200.28699999998,132421.344,129737.127,127715.329,125619.564,123430.78,122125.883,122431.14199999999,123720.09,125655.36099999999,128717.381,135896.409,143140.66199999998,144191.932,142421.25400000002,139126.657,136054.378,132733.421,127921.98199999999,126325.257,126156.455,126587.63699999999,121142.698,MRIM
333,24/09/2016,CITIPOWER,4816128.522,108389.629,97210.088,88471.838,81498.256,76881.506,73915.396,71683.951,70073.387,69254.967,69101.988,70024.787,71848.80099999999,76247.181,81912.125,84601.383,90566.05,96337.78300000001,100601.275,105691.59599999999,106354.379,106857.554,105513.354,104257.431,103476.433,102398.20300000001,100786.274,101156.664,99231.3,96738.87599999999,96725.70199999999,96776.60699999999,99065.966,102227.08099999999,107563.45199999999,113840.754,121031.201,127624.686,132851.971,131538.3,127495.56199999999,125357.02900000001,123173.362,119381.791,115163.689,114343.86099999999,116027.972,119163.95300000001,115693.12800000001,MRIM
334,25/09/2016,CITIPOWER,4973892.584,104340.53199999999,94140.38699999999,86252.80900000001,79418.898,74645.30900000001,71488.598,69557.289,67797.484,67148.518,66693.532,67391.819,68674.713,71733.792,75847.906,77111.158,81954.962,87197.25099999999,91633.696,96065.81800000001,99324.008,101805.884,103074.523,104187.694,104450.18800000001,105485.576,105694.289,106447.88699999999,106834.07699999999,107812.034,108638.93400000001,107436.79,106851.883,105206.82699999999,108859.04699999999,118035.04400000001,125687.02900000001,138237.28,151254.02599999998,154850.06900000002,152345.574,149070.35,145729.622,140401.312,131960.032,126247.09199999999,122664.394,121374.02,114832.62800000001,MRIM
335,26/09/2016,CITIPOWER,5950857.324,103240.709,92904.34599999999,84846.571,78736.50099999999,74663.822,71804.45,70294.311,69257.23,69400.12,70085.44,73148.105,79583.991,92978.48599999999,109158.814,122227.95,132968.701,136401.35199999998,135384.489,136483.553,135584.237,137415.654,134880.481,133059.999,133857.465,134558.568,135705.908,136638.021,136077.85,135270.777,135689.8,135887.369,132849.228,134530.259,136444.443,140776.29,147918.858,161157.459,170811.583,170358.152,167519.02800000002,162418.983,160449.814,157345.594,149099.78,141475.704,135869.864,131460.532,122176.683,MRIM
336,27/09/2016,CITIPOWER,6182789.092,108489.164,96748.98199999999,88170.859,81545.106,77762.38,74698.151,73250.379,72293.049,72401.914,73458.746,77517.702,84370.26699999999,99225.317,117014.582,127693.939,138138.711,142869.72199999998,143151.753,142626.676,141880.415,142118.203,140871.055,142648.78,143923.605,145662.173,150401.677,152458.047,149583.27,150864.469,147555.77800000002,143982.19199999998,142495.093,141405.46,142123.723,142984.753,146113.55800000002,154582.09,166817.258,170966.575,170221.651,166684.785,162754.75199999998,157027.72199999998,148817.294,140339.862,133684.206,129945.976,122447.271,MRIM
337,28/09/2016,CITIPOWER,5777845.534,109553.01800000001,97895.13,89522.243,83261.668,78970.789,76138.091,74468.867,73563.622,73586.74799999999,74579.437,78394.109,85275.94699999999,99584.49699999999,116197.237,125964.939,136774.458,141347.017,140860.152,138989.216,136125.952,135322.802,133114.076,131314.81900000002,129696.005,128435.31599999999,126536.773,126577.92300000001,125711.537,123983.0,124332.32,123574.5,124327.80099999999,126456.45,130055.43199999999,133460.659,139445.763,146759.661,155864.27599999998,157576.008,156022.421,152153.566,148516.42,142479.003,134748.626,128827.274,124392.101,122027.056,115080.80900000001,MRIM
338,29/09/2016,CITIPOWER,5820159.772000001,102210.58,91304.521,82960.205,76675.314,72821.057,70254.681,68421.363,67423.711,67124.44099999999,67914.27900000001,70893.479,76656.781,89522.834,105126.33,116748.08,129591.06599999999,137718.452,142259.80599999998,142174.212,141740.969,139445.135,135419.549,134596.503,132351.02800000002,131768.939,131301.99300000002,131267.042,130747.31800000001,129535.80300000001,129597.07800000001,128910.18699999999,130658.25300000001,134012.019,135439.39800000002,140083.375,147704.02599999998,153888.209,159491.416,159937.911,157645.24300000002,154963.025,151783.548,147317.795,141189.221,137525.093,134891.854,133071.272,126075.37800000001,MRIM
339,30/09/2016,CITIPOWER,5104329.62,112325.42800000001,100529.43199999999,90888.45800000001,84152.25300000001,79376.338,75979.715,73713.951,72350.027,71602.4,71406.686,73002.648,75961.143,81787.159,88752.86,92196.069,97546.19699999999,102497.09599999999,106877.584,112494.82800000001,119608.07800000001,125032.026,120581.7,115549.15800000001,113196.094,112019.466,110080.058,110036.894,107308.898,105088.98300000001,103236.591,101396.875,103307.766,104871.492,110061.51199999999,116212.44699999999,122759.804,130861.296,138603.212,140065.367,137084.816,133656.926,130485.48599999999,126954.421,121856.714,120357.36300000001,120719.62400000001,122275.031,117621.25,MRIM
0,01/10/2016,CITIPOWER,4946652.916,106267.204,95238.272,86480.43800000001,79407.734,74861.537,71409.592,69198.914,67616.8,66971.159,66621.954,67441.937,69106.572,72851.82,77722.141,82034.243,89598.565,99125.146,107633.248,115388.32,118766.445,122670.036,123724.32400000001,122651.424,121528.612,119876.763,115549.22,109809.26,106366.231,104567.257,101848.133,103039.01800000001,103872.493,102331.149,104892.16699999999,105890.65800000001,111217.978,119188.118,129150.82,132646.24,131705.186,129729.168,127344.118,124171.741,118950.636,116951.991,117708.19300000001,120331.61300000001,115198.32800000001,MRIM
1,02/10/2016,CITIPOWER,4547380.947,104446.415,94108.32400000001,86452.321,80526.36200000001,76031.867,72703.459,70706.473,69362.351,68886.165,69113.667,70360.661,72073.673,76012.882,81421.678,83816.022,89026.37599999999,92021.37199999999,97641.549,101176.599,100648.57199999999,100058.114,99214.633,97330.418,96498.04800000001,95886.97099999999,92812.616,92161.521,91269.588,90660.47099999999,90535.879,94263.411,96275.80699999999,99261.28300000001,105520.531,112044.909,120419.058,126243.116,127787.59199999999,126118.772,123737.40400000001,118586.01199999999,113099.538,105042.772,96125.836,93276.83,94390.76199999999,97400.17800000001,94822.089,MRIM
2,03/10/2016,CITIPOWER,5620299.958,85182.339,78082.725,72003.552,67365.12700000001,64348.08,62650.895,61525.787000000004,61870.615999999995,63639.782999999996,67673.446,77791.49799999999,93778.905,115248.352,129431.332,129800.549,131483.036,132038.706,131642.869,135370.693,134875.605,135768.092,138491.717,135784.112,137506.552,135509.445,132794.077,133170.785,131686.114,127702.175,126791.975,129969.556,134567.15300000002,137892.12099999998,142628.97400000002,145901.785,147087.58800000002,151421.394,156375.293,155481.73,151923.56900000002,146532.84900000002,137793.902,125751.666,112426.103,105157.773,102731.413,104452.83300000001,101195.317,MRIM
3,04/10/2016,CITIPOWER,6295944.385,91470.911,83570.228,77387.33099999999,73118.363,70520.87400000001,68801.869,68280.63,68554.077,70867.427,76076.605,88581.403,106571.166,132389.337,151260.684,149715.202,145923.455,143113.30599999998,141862.47699999998,148099.552,151114.809,154547.25699999998,158350.34,154371.735,149867.418,145491.49800000002,142618.41199999998,144414.046,139575.87,137412.936,145187.255,146507.50400000002,144893.99800000002,153589.99,153654.738,158107.989,166482.03,174307.8,183509.515,182856.295,178710.783,172297.115,162331.766,147836.158,131290.795,119739.655,115257.052,114907.881,110546.84800000001,MRIM
4,05/10/2016,CITIPOWER,6640093.909,100769.19300000001,92083.615,85616.90199999999,80842.016,78144.164,76258.146,75606.646,75969.182,78814.96,84535.373,98196.524,118518.939,144212.44199999998,160170.574,156043.393,159192.101,163493.04,164824.878,167203.12,169628.997,170415.13,169179.39399999997,170476.737,166851.21300000002,163419.134,160842.47699999998,159825.665,157526.647,156873.799,155052.071,156322.52,158893.617,161089.126,165444.93300000002,169767.447,173240.68899999998,173390.322,173539.085,170054.545,166720.62,159991.28699999998,151083.59900000002,138276.605,122746.905,113164.135,109609.823,110002.506,106169.67300000001,MRIM
5,06/10/2016,CITIPOWER,5333827.679,96258.57699999999,87865.269,80950.54400000001,76508.646,73866.19,72006.479,71441.417,71823.943,74550.303,80026.895,92935.18400000001,110956.74699999999,133357.77800000002,148138.357,141090.865,137961.762,136181.644,133407.80599999998,131501.561,128828.94900000001,127103.992,125808.765,124649.587,123345.897,122225.838,121029.42800000001,120816.097,119409.68699999999,117973.12199999999,118470.694,119394.69099999999,120119.754,120148.538,119979.115,119452.099,119238.09599999999,120708.336,125783.98199999999,126280.597,124170.59300000001,120731.431,115624.265,107466.91900000001,98210.477,93776.603,93304.35,96084.266,92861.54400000001,MRIM
6,07/10/2016,CITIPOWER,5204543.094,82953.805,74766.583,68671.172,64919.024000000005,62621.737,61260.962999999996,60489.212999999996,60681.71599999999,62533.323,66670.8,75862.569,89810.48599999999,108416.214,122881.049,121982.70199999999,123778.22099999999,126357.33300000001,127332.946,128757.231,129137.399,130781.546,130640.81599999999,130920.06300000001,129328.149,128265.054,126589.648,126653.99900000001,126187.089,123441.42,120611.30300000001,121208.679,122271.65400000001,121645.394,121976.841,123136.43,126421.165,128795.984,130231.38699999999,128776.791,125708.05,122446.815,117804.56,111802.239,104333.164,100739.921,100705.09800000001,103550.13900000001,99685.21,MRIM
7,08/10/2016,CITIPOWER,4573736.725,89293.911,80995.563,74425.72,70131.927,67215.182,65428.809,64739.224,64294.835999999996,64739.376,66095.055,69748.439,74949.41,83089.47,91801.56300000001,93461.237,98424.379,103439.92599999999,106537.746,109326.244,108036.16,106224.339,104484.867,103253.35699999999,100447.634,98656.739,96845.769,95928.939,94446.963,93454.476,93142.398,93867.844,95550.964,97613.056,102011.011,106168.886,110078.123,113706.388,118540.271,121420.791,120159.20199999999,117439.615,114764.01,110011.597,103712.88,101725.32699999999,103393.07699999999,106510.56199999999,104003.463,MRIM
8,09/10/2016,CITIPOWER,4624920.246,93954.576,85408.40699999999,78369.045,73386.475,69987.848,67725.231,65987.438,65025.530999999995,64931.774000000005,65410.31,67466.05,69893.655,75393.993,82913.351,87767.04199999999,94665.43699999999,100944.536,103062.05,105595.395,107359.6,111402.735,107647.127,109619.56,109215.78300000001,104795.224,101567.314,101176.795,99062.915,97833.96699999999,97442.281,99157.186,101412.254,103488.537,108129.537,112659.78,119951.295,127798.844,129833.57400000001,127613.579,124918.838,120412.29800000001,113595.319,104590.609,95127.12599999999,90827.989,91614.66900000001,95268.6,93508.76699999999,MRIM
9,10/10/2016,CITIPOWER,5583480.978999999,84392.461,76751.864,70493.672,66254.538,63708.267,61852.691,61218.504,61256.805,63500.365999999995,68542.105,79342.841,95918.094,117053.24699999999,131486.87099999998,129098.13900000001,130272.838,133752.832,135521.19,141117.197,141277.89800000002,136701.012,134454.688,132609.269,131635.991,130693.16699999999,129565.12400000001,127863.70599999999,125111.056,123291.759,121051.32400000001,124339.62800000001,131705.253,132765.064,133225.12099999998,138565.706,145972.262,149562.482,155405.827,157596.255,155295.113,149660.315,140987.97699999998,128349.633,115046.21800000001,106749.23800000001,104118.98800000001,105770.065,102576.31800000001,MRIM
10,11/10/2016,CITIPOWER,5995127.165,93086.302,85092.07,79046.768,75071.927,72580.458,71073.518,70541.308,71255.601,74081.911,80058.298,93894.869,113687.864,139303.578,155121.689,148822.259,146147.709,146184.47199999998,144393.264,144565.133,144448.62699999998,142292.978,142467.264,144198.955,143045.155,137971.445,139227.226,139287.582,135709.775,133101.888,132318.742,133907.01,136601.805,138707.87,143476.196,145856.385,151046.74800000002,156618.966,161235.01,161450.425,158353.845,152465.72400000002,143603.69199999998,131138.164,117163.18800000001,108686.463,106152.806,107188.646,103395.587,MRIM
11,12/10/2016,CITIPOWER,6152002.722,93683.91,85189.625,78877.837,74738.032,72178.98599999999,70469.63900000001,69994.423,70308.31599999999,73039.64,78530.84599999999,91609.21800000001,109646.396,132865.8,147539.173,144482.905,144866.438,146700.475,146651.082,148118.99599999998,146018.534,146492.89,145767.434,146803.62,146970.24,147848.75699999998,147715.453,148310.561,146110.539,145027.193,144875.303,145697.174,145501.128,144399.568,144556.261,147202.634,152225.221,157096.80599999998,164534.35,168547.301,167453.301,161926.737,152704.125,139694.68300000002,124188.76400000001,114166.80300000001,110944.787,111688.459,108042.359,MRIM
12,13/10/2016,CITIPOWER,5879260.204,98235.65800000001,89827.385,83207.993,78718.146,76404.84,74398.755,73812.011,74274.11,77283.137,83462.247,97731.89,117822.079,143104.064,156979.854,149207.656,147468.28,147441.823,147195.03,145807.19199999998,143744.619,143299.693,140790.89800000002,139018.328,136291.953,133939.055,130510.93699999999,128958.881,126325.73599999999,123925.073,122697.168,122495.08099999999,123992.439,125187.84,127602.98599999999,130746.644,135316.97400000002,140616.836,148901.047,154086.835,153744.236,150184.242,143701.747,132981.369,119919.19300000001,111728.741,109511.836,110349.632,106308.035,MRIM
13,14/10/2016,CITIPOWER,5444076.068,96659.355,88398.77900000001,81696.664,77449.573,75364.165,74032.77900000001,73519.072,74130.353,77206.255,83185.27799999999,97042.796,116886.57199999999,141870.171,156542.845,150531.11,148405.343,146986.99300000002,143429.892,141073.932,137436.034,134497.438,131228.1,128208.901,125445.271,123458.769,121612.508,120488.737,118589.76199999999,116950.42,115915.68,115868.898,116118.56,115658.275,115669.403,115093.335,116116.31800000001,115829.89199999999,119428.04400000001,122608.46800000001,121859.32699999999,118756.895,115525.93699999999,110180.155,103033.975,100278.565,100879.756,103423.354,99503.364,MRIM
14,15/10/2016,CITIPOWER,4459117.251,89514.627,80996.287,74756.286,70303.979,67541.815,65728.11,64651.66,64241.435,64529.725999999995,65637.22200000001,69483.043,74402.844,82710.226,91874.35699999999,93864.59199999999,97995.74900000001,102056.59800000001,103472.332,104761.445,103723.33,103277.17599999999,101588.457,101304.38,100646.552,102308.16900000001,99904.183,96688.579,96029.56199999999,95593.55099999999,94522.144,94621.67599999999,97875.981,100651.93199999999,103411.55300000001,106661.37,109251.735,109452.59,111494.49699999999,111747.53300000001,109702.737,106395.701,102576.41699999999,98138.257,92510.70300000001,91616.851,94076.103,98577.75300000001,96245.446,MRIM
15,16/10/2016,CITIPOWER,4511193.255,86645.896,78588.869,72017.511,67111.01299999999,64267.935,61902.431,60327.398,59608.357,59653.489,60215.49,62210.856,64186.458,68102.784,73477.092,76650.463,82872.908,89439.515,93912.49699999999,98887.935,99053.211,99534.671,98830.933,100204.19,98517.93699999999,98573.37400000001,100073.21800000001,100463.116,99828.14300000001,99597.243,99681.401,100527.25099999999,104226.913,111379.24900000001,119974.005,125639.6,130014.464,131416.96300000002,131591.566,130951.481,128819.19699999999,123901.804,117073.636,107283.595,97194.418,92530.631,93251.46800000001,96580.616,94400.064,MRIM
16,17/10/2016,CITIPOWER,5388137.802,85659.211,77820.735,71588.747,67348.233,65179.15,63669.859000000004,63044.420999999995,63436.405999999995,65928.234,71053.86099999999,83421.942,101261.835,124003.85,136579.165,131458.298,129902.308,130278.204,130221.477,131315.891,131568.242,132133.152,131986.238,130815.39199999999,130396.42,129151.291,126102.31599999999,124241.069,122641.54699999999,120989.516,121283.44,121044.242,122600.91900000001,123643.145,125811.60699999999,133035.583,139873.264,142691.302,143981.296,142415.636,139017.344,133334.87300000002,125646.866,114409.571,102105.849,96064.195,95178.948,97950.09599999999,94852.616,MRIM
17,18/10/2016,CITIPOWER,5785220.536,85346.463,77586.928,71726.115,67788.336,65496.992999999995,64087.987,63550.96,63876.087,66555.214,71683.178,84073.47099999999,102007.30699999999,126628.985,141163.596,137708.318,138321.419,139802.679,137432.948,133780.753,131605.156,129267.305,127635.254,127950.648,129794.68400000001,129982.394,126781.55699999999,126900.2,124102.99699999999,122834.716,133780.268,142752.68,147285.147,150577.18300000002,152301.641,154269.671,160432.509,160407.44400000002,162515.614,163669.084,160784.44400000002,155193.061,146159.25,133436.532,118378.135,109380.14199999999,106777.368,107669.495,103978.22,MRIM
18,19/10/2016,CITIPOWER,5763331.687000001,94678.135,86560.09,80486.072,76427.652,74177.76400000001,72634.698,72395.37400000001,73022.39,75964.645,82278.734,96921.897,117616.305,142012.64800000002,154825.80599999998,148479.134,145886.042,144727.03,141439.654,140675.237,139259.921,138284.81699999998,137835.078,138209.688,137134.075,135819.131,132529.305,131370.214,128610.571,126290.425,124656.744,124486.03300000001,125975.278,126443.161,127766.266,130018.442,133833.109,137584.611,143213.458,146954.12099999998,146045.416,142299.348,135584.21,125069.69300000001,112745.914,104964.394,103098.57,104763.771,101276.616,MRIM
19,20/10/2016,CITIPOWER,5329413.344,91379.632,83275.271,77404.121,73520.299,71338.463,69775.594,69304.777,70106.46,72856.409,79067.527,93085.78300000001,112420.019,135161.821,147399.34900000002,140212.884,137345.184,136472.061,133909.926,132656.078,130089.94699999999,128953.61,126860.265,125764.505,124269.084,122553.82199999999,120497.123,119613.305,117908.735,116421.01,115629.076,116447.011,117793.24,117936.12400000001,118207.758,118792.384,120286.825,120917.472,125091.26800000001,128831.275,128024.84,124744.725,119720.815,111438.698,101369.665,96212.109,95480.23300000001,98275.648,94591.114,MRIM
20,21/10/2016,CITIPOWER,5872437.612000001,84777.508,76905.982,70800.655,66945.668,64586.960999999996,63061.099,62496.982,62479.233,64323.931,68704.067,78997.067,94394.524,114222.261,129556.832,128575.993,129368.351,131919.734,134410.559,136186.636,136443.88199999998,136622.297,137496.141,137650.864,140325.53699999998,141356.605,141441.19199999998,142872.755,144174.207,143431.309,146139.865,150704.766,153810.378,156057.39800000002,159357.90300000002,161959.661,163590.74599999998,158916.292,154629.704,154791.223,152285.46,146913.846,140752.90099999998,131787.576,121323.84,115194.61,113903.601,115077.511,110711.49900000001,MRIM
21,22/10/2016,CITIPOWER,5936537.416,100364.81599999999,91295.92199999999,84641.045,79990.667,77050.687,75215.518,74001.402,73802.209,74549.167,76407.369,81610.524,88476.977,99801.94699999999,110166.90800000001,111852.509,119599.45199999999,129584.052,135889.322,136563.119,137607.109,140370.875,145340.8,145082.663,143694.072,138004.244,139944.077,139535.0,138007.251,138562.012,136430.48,137408.907,141747.836,148032.247,152412.152,154288.137,155953.854,156336.958,157359.009,158407.74,155886.003,151601.893,145962.62099999998,138164.48,129055.746,123752.26199999999,122804.344,124133.954,119787.07800000001,MRIM
